formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Ca0.01Cu1Y0.99O2.58,3,0.0733624454148471,1.0,True,Ca0.01Cu1Y0.99O2.58,Cu1Y1O3,0.0,Cuprate,True,Ca0.218Cu21.834Y21.616O56.33187772925764,Ca-Cu-Y-O,4,Supercon,Y0.99Ca0.01Cu1O2.58,MP-mvc-11697,Y1Cu1O3,Cu-Y-O,Cu20Y20O60,P m -3 m,cubic,3.782154,3.782154,3.782154,data/final/MP/cifs/Ca0.01Cu1Y0.99O2.58-MP-mvc-11697-synth_doped.cif,data/source/MP/raw/cifs/mvc-11697.cif,mvc-11697,0.0,,2014-02-03 16:44:08,6.15230194191815,10.17188/1318302,"@misc{osti_1318302,
    author = ""Persson, Kristin"",
    title = ""Materials Data on YCuO3 (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1318302"",
    place = ""United States"",
    year = ""2014"",
    month = ""9"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1767057'}},0.2224574458068184,5.28242166,520.0,-34.43613767,-6.887227534,{'tags': []},-34.43613767,-6.887227534,-2.217515374333334,"['bandstructure', 'elasticity']",True,[],True,2021-05-12 10:56:37.246000,NM,5,5,mvc-11697,oxide,YCuO3,"{'functional': 'PBE', 'labels': ['Y_sv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Y': 1.0, 'Cu': 1.0, 'O': 3.0}",GGA,mvc-11697,"['mvc-11697', 'mp-1432347', 'mp-1767057', 'mp-1792243', 'mp-1615717']",0.0007474,"{'Y': 1.0, 'Cu': 1.0, 'O': 3.0}",54.10253626517338,[],NM,False,221,0,"[0, 0, 0, 0, 0]",1.3814509477647404e-05,0.0007474,0,0.0007474,MP,data/source/MP/cleaned/cifs/MP-mvc-11697.cif,True,,data/final/MP/graphs/Ca0.01Cu1Y0.99O2.58-MP-mvc-11697-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
Ca0.01Cu1Y0.99O2.65,3,0.0602150537634408,1.0,True,Ca0.01Cu1Y0.99O2.65,Cu1Y1O3,0.0,Cuprate,True,Ca0.215Cu21.505Y21.29O56.98924731182795,Ca-Cu-Y-O,4,Supercon,Y0.99Ca0.01Cu1O2.65,MP-mvc-11697,Y1Cu1O3,Cu-Y-O,Cu20Y20O60,P m -3 m,cubic,3.782154,3.782154,3.782154,data/final/MP/cifs/Ca0.01Cu1Y0.99O2.65-MP-mvc-11697-synth_doped.cif,data/source/MP/raw/cifs/mvc-11697.cif,mvc-11697,0.0,,2014-02-03 16:44:08,6.15230194191815,10.17188/1318302,"@misc{osti_1318302,
    author = ""Persson, Kristin"",
    title = ""Materials Data on YCuO3 (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1318302"",
    place = ""United States"",
    year = ""2014"",
    month = ""9"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1767057'}},0.2224574458068184,5.28242166,520.0,-34.43613767,-6.887227534,{'tags': []},-34.43613767,-6.887227534,-2.217515374333334,"['bandstructure', 'elasticity']",True,[],True,2021-05-12 10:56:37.246000,NM,5,5,mvc-11697,oxide,YCuO3,"{'functional': 'PBE', 'labels': ['Y_sv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Y': 1.0, 'Cu': 1.0, 'O': 3.0}",GGA,mvc-11697,"['mvc-11697', 'mp-1432347', 'mp-1767057', 'mp-1792243', 'mp-1615717']",0.0007474,"{'Y': 1.0, 'Cu': 1.0, 'O': 3.0}",54.10253626517338,[],NM,False,221,0,"[0, 0, 0, 0, 0]",1.3814509477647404e-05,0.0007474,0,0.0007474,MP,data/source/MP/cleaned/cifs/MP-mvc-11697.cif,True,,data/final/MP/graphs/Ca0.01Cu1Y0.99O2.65-MP-mvc-11697-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
Ca0.065Cu1La1.935O4,2,0.0185714285714285,1.0,True,Ca0.065Cu1La1.935O4,Cu1La2O4,5.55,Cuprate,True,Ca0.929Cu14.286La27.643O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.935Ca0.065Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.065Cu1La1.935O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.065Cu1La1.935O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.075Cu1La1.925O4,2,0.0214285714285714,1.0,True,Ca0.075Cu1La1.925O4,Cu1La2O4,9.2,Cuprate,True,Ca1.071Cu14.286La27.5O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.925Ca0.075Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.075Cu1La1.925O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.075Cu1La1.925O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.08Cu1La1.92O4,2,0.0228571428571428,1.0,True,Ca0.08Cu1La1.92O4,Cu1La2O4,15.0,Cuprate,True,Ca1.143Cu14.286La27.429O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.92Ca0.08Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.08Cu1La1.92O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.08Cu1La1.92O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.09Cu1La1.91O4,2,0.0257142857142857,1.0,True,Ca0.09Cu1La1.91O4,Cu1La2O4,20.0,Cuprate,True,Ca1.286Cu14.286La27.286O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.91Ca0.09Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.09Cu1La1.91O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.09Cu1La1.91O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.113Cu1La1.887O4,2,0.0322857142857142,1.0,True,Ca0.113Cu1La1.887O4,Cu1La2O4,20.1,Cuprate,True,Ca1.614Cu14.286La26.957O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.887Ca0.1125Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.113Cu1La1.887O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.113Cu1La1.887O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.115Cu1La1.885O4,2,0.0328571428571428,1.0,True,Ca0.115Cu1La1.885O4,Cu1La2O4,23.0,Cuprate,True,Ca1.643Cu14.286La26.929O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.885Ca0.115Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.115Cu1La1.885O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.115Cu1La1.885O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.11Cu1La1.89O4,2,0.0314285714285714,1.0,True,Ca0.11Cu1La1.89O4,Cu1La2O4,23.0,Cuprate,True,Ca1.571Cu14.286La27O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.89Ca0.11Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.11Cu1La1.89O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.11Cu1La1.89O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.125Cu1La1.875O4,2,0.0357142857142857,1.0,True,Ca0.125Cu1La1.875O4,Cu1La2O4,23.85,Cuprate,True,Ca1.786Cu14.286La26.786O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.875Ca0.125Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.125Cu1La1.875O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.125Cu1La1.875O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.12Cu1La1.88O4,2,0.0342857142857143,1.0,True,Ca0.12Cu1La1.88O4,Cu1La2O4,24.0,Cuprate,True,Ca1.714Cu14.286La26.857O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.88Ca0.12Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.12Cu1La1.88O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.12Cu1La1.88O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.13Cu1La1.87O4,2,0.0371428571428571,1.0,True,Ca0.13Cu1La1.87O4,Cu1La2O4,28.0,Cuprate,True,Ca1.857Cu14.286La26.714O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.87Ca0.13Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.13Cu1La1.87O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.13Cu1La1.87O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.14Cu1La1.86O4,2,0.0399999999999999,1.0,True,Ca0.14Cu1La1.86O4,Cu1La2O4,32.0,Cuprate,True,Ca2Cu14.286La26.571O57.142857142857146,Ca-Cu-La-O,4,Supercon,La1.86Ca0.14Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Ca0.14Cu1La1.86O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Ca0.14Cu1La1.86O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ca0.15Cu1La0.85Nd1O4,2,0.0428571428571428,1.0,True,Ca0.15Cu1La0.85Nd1O4,Cu1La1Nd1O4,23.0,Cuprate,True,Ca2.143Cu14.286La12.143Nd14.286O57.142857142857146,Ca-Cu-La-Nd-O,5,Supercon,La0.85Ca0.15Nd1Cu1O4,MP-mp-1222802,La1Nd1Cu1O4,Cu-La-Nd-O,Cu14.286La14.286Nd14.286O57.142857142857146,I 4 m m,tetragonal,3.990583997710408,3.990583997710408,6.86113394,data/final/MP/cifs/Ca0.15Cu1La0.85Nd1O4-MP-mp-1222802-synth_doped.cif,data/source/MP/raw/cifs/mp-1222802.cif,mp-1222802,0.0,,2019-01-12 23:17:08.795000,6.847501059175971,,,{'GGA': {'task_id': 'mp-1757801'}},0.0221520027777764,4.77137154,520.0,-51.89321393,-7.413316275714286,{'tags': []},-51.89321393,-7.413316275714286,-3.006573275,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,7,5,mp-1222802,oxide,LaNdCuO4,"{'functional': 'PBE', 'labels': ['La', 'Nd_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 1.0, 'Nd': 1.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1222802,"['mp-1222802', 'mp-1396444', 'mp-1757801', 'mp-1797162', 'mp-1627120']",0.006009,"{'La': 1.0, 'Nd': 1.0, 'Cu': 1.0, 'O': 4.0}",99.5937875942181,[],NM,False,107,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.03350886149936e-05,0.006009,0,0.006009,MP,data/source/MP/cleaned/cifs/MP-mp-1222802.cif,True,,data/final/MP/graphs/Ca0.15Cu1La0.85Nd1O4-MP-mp-1222802-synth_doped.json,0,True,4mm,0,0,0,0,5,0,0,0,0,1,0,1.0
